block_id,conc1,conc2,ZIP_fit,ZIP_ref,ZIP_synergy,HSA_ref,HSA_synergy,Bliss_ref,Bliss_synergy,Loewe_ref,Loewe_synergy,Loewe_ci
50,0.16,1e-4,57.99454098622523,65.94483010552182,-7.950289119296585,58.427279601291865,-6.157942357467768,60.31433340974538,-8.044996165921283,60.97432098070477,-8.70498373688067,5.625024859838194
50,0.16,0,58.427279601291865,58.427279601291865,0,58.427279601291865,0,58.427279601291865,0,58.427279601291865,0,NA
50,0.016,1,83.14402026909798,91.67947140819372,-8.535451139095741,83.7111466273516,-1.1343184176647867,91.64412258469672,-9.067294375009908,83.72728432730865,-1.150456117621843,5.827912654146737
50,0.016,0.1,71.23416383084954,84.21026111663427,-12.976097285784732,69.126733804118,4.212186199418767,84.16259132297212,-10.823671319435348,69.50668223568123,3.8322377678555455,0.9221722640224677
50,0.016,0.01,50.308052390962544,55.68826725145435,-5.3802148604918045,48.70186854690372,1.4591929753769577,49.57410449381915,0.5869570284615264,49.59783930740283,0.5632222148778467,0.9346286922599246
50,0.016,0.001,48.53760436849119,55.68719356051053,-7.1495891920193415,48.70186854690372,-0.16121937896324567,64.74888379429349,-16.20823462635302,48.88680920282146,-0.3461600348809881,1.0682506933571296
50,0.016,1e-4,49.12862255298596,55.687193552122494,-6.558570999136535,48.70186854690372,-1.215266832090336,51.0303746777684,-3.5437729629550176,48.88680920282146,-1.4002074880080784,1.2537679129354422
50,0.016,0,48.70186854690372,48.70186854690372,0,48.70186854690372,0,48.70186854690372,0,48.70186854690372,0,NA
50,0.0016,1,82.98758559068209,89.36906287583484,-6.381477285152755,83.7111466273516,-1.4588348626645455,89.9152176274193,-7.662905862732245,83.72728432730865,-1.474972562621602,6.12409799190546
50,0.0016,0.1,69.85060211792599,79.82583444982713,-9.97523233190114,69.126733804118,1.4567160639584529,80.8856913624731,-10.30224149439664,68.79565213109986,1.7877977369766,0.9746250461411877
50,0.0016,0.01,38.163159443526126,43.383976208375266,-5.22081676484914,38.08783134167887,0.9705680962391128,39.14054062222362,-0.08214118430563389,35.3772372157754,3.681162222142582,0.6247187919288253
50,0.0016,0.001,38.60532741424891,43.382604379555914,-4.777276965307003,38.08783134167887,5.105505229606344,57.45511600325458,-14.261779431969366,34.66620711119403,8.527129460091182,0.26196403627588827
50,0.0016,1e-4,39.84080313294667,43.38260436883872,-3.541801235892052,38.08783134167887,5.995779597690536,40.89812599008808,3.1854849492813244,34.66620711119403,9.417403828175374,0.21692011116655197
50,0.0016,0,38.08783134167887,38.08783134167887,0,38.08783134167887,0,38.08783134167887,0,38.08783134167887,0,NA
50,2e-4,1,85.84060987748646,87.76706628972525,-1.9264564122387924,83.7111466273516,2.836807917169594,87.2093799509423,-0.6614254064211167,83.72714047076418,2.820814073757006,0
50,2e-4,0.1,70.41075415097474,76.78575021628174,-6.374996065307002,69.126733804118,2.5908824366880054,75.75715069987528,-4.039534459069273,68.79565213109986,2.9219641097061526,0.9538358356095952
50,2e-4,0.01,24.636730078458477,34.852397498619204,-10.215667420160727,21.476240491333822,2.4278113407990602,22.811401125654875,1.0926507064780075,25.422815751636207,-1.518763919503325,1.4832209522598656
50,2e-4,0.001,28.095275627327325,34.850818946247664,-6.755543318920338,31.2818708846386,-2.191086070004541,46.039941554598904,-16.949156739964845,24.711785647054835,4.378999167579224,0.37788579970819725
50,2e-4,1e-4,28.1546273153867,34.85081893391547,-6.696191618528768,21.476240491333822,13.69139713281493,25.040562431630075,10.127075192518678,24.711785647054835,10.455851977093918,0.11619706344544782
50,2e-4,0,21.476240491333822,21.476240491333822,0,21.476240491333822,0,21.476240491333822,0,21.476240491333822,0,NA
50,0,1,83.7111466273516,83.7111466273516,0,83.7111466273516,0,83.7111466273516,0,83.7111466273516,0,NA
50,0,0.1,69.126733804118,69.126733804118,0,69.126733804118,0,69.126733804118,0,69.126733804118,0,NA
50,0,0.01,1.7003269362997047,1.7003269362997047,0,1.7003269362997047,0,1.7003269362997047,0,1.7003269362997047,0,NA
50,0,0.001,31.2818708846386,31.2818708846386,0,31.2818708846386,0,31.2818708846386,0,31.2818708846386,0,NA
50,0,1e-4,4.539163639895358,4.539163639895358,0,4.539163639895358,0,4.539163639895358,0,4.539163639895358,0,NA
50,0,0,15.801511555358768,15.801511555358768,0,15.801511555358768,0,15.801511555358768,0,15.801511555358768,0,NA
51,1.6,1,68.56877018699976,87.11288695384484,-18.54411676684508,72.45999411183179,-4.404836471443488,88.3354921951263,-20.280334554738005,70.32472106758246,-2.269563427194157,2.786712920420344
51,1.6,0.1,68.37627539527747,81.2443278231021,-12.868052427824622,72.45999411183179,-2.2432397888518807,83.06569282740885,-12.848938504428943,69.55122108944869,0.665533233531221,0.7087093039080145
51,1.6,0.01,67.08092015687802,77.17209964090925,-10.09117948403123,72.45999411183179,-2.08383979490155,78.36890395414461,-7.992749637214374,69.55122108944869,0.8249332274815515,0.6146913611373448
51,1.6,0.001,69.0103703155558,75.2343701078632,-6.223999792307396,72.45999411183179,-1.2014815255707418,79.00912907443058,-7.750616488169527,69.55122108944869,1.7072914968123598,0.29298617288667383
51,1.6,1e-4,68.09770647677081,74.4773917813197,-6.379685304548886,72.45999411183179,-3.5251255259802434,76.38466726352603,-7.44979867767448,69.55122108944869,-0.6163525035971418,1.572309286417887
51,1.6,0,72.45999411183179,72.45999411183179,0,72.45999411183179,0,72.45999411183179,0,72.45999411183179,0,NA
51,0.16,1,60.50127045346031,85.03116249308846,-24.52989203962815,59.88777718395633,0.3992576603154063,83.01055787683802,-22.723523032566284,65.68372119877979,-5.396686354508056,4.674720380901861
51,0.16,0.1,61.988594448613114,78.2146235434283,-16.22602909481519,59.88777718395633,-0.559002896488991,75.33505601630488,-16.006281728837536,64.91022122064602,-5.5814469331786825,5.165048185807678
51,0.16,0.01,61.37745757355028,73.48458651092965,-12.107128937379365,59.88777718395633,-1.201351631821396,68.49414819045614,-9.80772263832121,64.91022122064602,-6.223795668511087,5.989188667962328
51,0.16,0.001,59.24102520261964,71.23384513785201,-11.992819935232376,59.88777718395633,-4.803355680644152,69.42664082613753,-14.34221932282535,64.91022122064602,-9.825799717333844,13.880893121215298
51,0.16,1e-4,57.85888819843218,70.35458804390854,-12.495699845476352,59.88777718395633,-6.16487047573785,65.60409273523723,-11.88118602701875,64.91022122064602,-11.187314512427541,18.64478373137351
51,0.16,0,59.88777718395633,59.88777718395633,0,59.88777718395633,0,59.88777718395633,0,59.88777718395633,0,NA
51,0.016,1,58.92836158200926,81.53013926212961,-22.60177768012035,57.726355251302145,2.4817232045400672,82.09509245880405,-21.887014002961834,61.04272132997713,-0.8346428741349143,1.129584122037151
51,0.016,0.1,58.22331649082744,73.11929740107257,-14.895980910245129,57.726355251302145,0.6412558923129126,74.00600100136508,-15.63838985775002,57.175221439308245,1.1923897043068123,0.737523206589228
51,0.016,0.01,58.30059302601089,67.28296406958428,-8.982371043573394,57.726355251302145,-0.08020691852296835,66.7964751539755,-9.15032682119633,56.40172146117446,1.2444268716047162,0.7808835551185341
51,0.016,0.001,55.259725157249946,64.50580253659867,-9.24607737934872,57.726355251302145,0.48156893148173907,67.77921456964822,-9.571290386864334,56.40172146117446,1.8062027216094236,0.6739704074692149
51,0.016,1e-4,54.68088958436407,63.42089824323437,-8.740008658870302,57.726355251302145,-6.32512085973967,63.750690875745605,-12.34945648418313,56.40172146117446,-5.000487069611985,3.0219995167246014
51,0.016,0,57.726355251302145,57.726355251302145,0,57.726355251302145,0,57.726355251302145,0,57.726355251302145,0,NA
51,0.0016,1,56.773321928519096,76.75203651970033,-19.97871459118123,57.64522399799115,-1.7605697121828712,78.02612654024006,-22.141472254431775,57.948721417442016,-2.0640671316337347,1.3233854660962852
51,0.0016,0.1,50.7842681259463,66.16533274323348,-15.38106461728718,48.11949080142051,4.642294208359694,68.09875485841363,-15.336969848633423,47.11972172356913,5.6420632862110764,0.40130143698491094
51,0.0016,0.01,40.425310628470896,58.819155851325846,-18.39384522285495,48.11949080142051,-13.371484651277534,59.250833789237035,-24.502827639094058,45.57272176730157,-10.824715617158596,8.075703193756995
51,0.0016,0.001,44.92407757947207,55.32355018249897,-10.3994726030269,48.11949080142051,-6.885511489391433,60.45690489092941,-19.22292557890033,45.57272176730157,-4.338742455272495,2.182664965838983
51,0.0016,1e-4,45.64672070162416,53.95798409893674,-8.31126339731258,48.11949080142051,2.802059645739355,55.51288215996657,-4.591331712806706,45.57272176730157,5.348828679858293,0.333234725969323
51,0.0016,0,48.11949080142051,48.11949080142051,0,48.11949080142051,0,48.11949080142051,0,48.11949080142051,0,NA
51,2e-4,1,58.050039408534694,72.24794666715215,-14.197907258617455,57.64522399799115,0.8032661522045004,71.41264249106449,-12.964152340868836,57.948721417442016,0.49976873275363687,0.9026712942659348
51,2e-4,0.1,40.54916811632778,59.61016150921612,-19.060993392888342,38.51015413229632,-0.4793727507903114,58.49742643176737,-20.466645050261363,40.931721898498914,-2.900940516992904,1.5237420317360475
51,2e-4,0.01,27.518220826744397,50.84072701360899,-23.322506186864594,32.5049965850849,-19.21420835274551,46.98654359726879,-33.6957553649294,35.51722205156247,-22.226433819223075,Inf
51,2e-4,0.001,33.07497896622565,46.66787828068255,-13.5928993144569,32.5049965850849,-0.5578873512725266,48.55560632207309,-16.608497088260712,34.74372207342869,-2.7966128396163157,1.8387598659007558
51,2e-4,1e-4,34.20884088881505,45.037745696696796,-10.828904807881749,32.5049965850849,-1.6804009269205302,42.12357941515732,-11.29898375699295,34.74372207342869,-3.9191264152643193,2.3477199322794555
51,2e-4,0,32.5049965850849,32.5049965850849,0,32.5049965850849,0,32.5049965850849,0,32.5049965850849,0,NA
51,0,1,57.64522399799115,57.64522399799115,0,57.64522399799115,0,57.64522399799115,0,57.64522399799115,0,NA
51,0,0.1,38.51015413229632,38.51015413229632,0,38.51015413229632,0,38.51015413229632,0,38.51015413229632,0,NA
51,0,0.01,21.455731949757556,21.455731949757556,0,21.455731949757556,0,21.455731949757556,0,21.455731949757556,0,NA
51,0,0.001,23.780441402928062,23.780441402928062,0,23.780441402928062,0,23.780441402928062,0,23.780441402928062,0,NA
51,0,1e-4,14.250807235231424,14.250807235231424,0,14.250807235231424,0,14.250807235231424,0,14.250807235231424,0,NA
51,0,0,13.371815529043836,13.371815529043836,0,13.371815529043836,0,13.371815529043836,0,13.371815529043836,0,NA
52,1.6,1,75.12281886387959,87.5201245129775,-12.397305649097916,75.89876459068779,1.1771719165406012,89.7223456389997,-12.646409131771307,70.47710966843121,6.59882683879718,0.1577331329454205
52,1.6,0.1,71.38200365797132,87.51960210378346,-16.13759844581213,75.89876459068779,-3.8334401776514113,90.17464236799674,-18.10931795496036,70.47710966843121,1.5882147446051675,0.6026387979214916
52,1.6,0.01,70.27819922107628,79.04346023876505,-8.765261017688772,75.89876459068779,-7.353793543162212,83.1214872845276,-14.576516237002025,70.47710966843121,-1.9321386209056328,1.4664540703521496
52,1.6,0.001,66.78480775660753,77.67744425751188,-10.892636500904345,75.89876459068779,-6.494019069930005,82.78209385278541,-13.377348332027623,70.47710966843121,-1.0723641476734258,1.1834003511861282
52,1.6,1e-4,72.40180642198632,77.67743068989768,-5.275624267911354,75.89876459068779,1.41244884782202,81.59394480620976,-4.282731367699952,70.47710966843121,6.834103770078599,0.14765902548559126
52,1.6,0,75.89876459068779,75.89876459068779,0,75.89876459068779,0,75.89876459068779,0,75.89876459068779,0,NA
52,0.16,1,64.85962090879148,83.61140810581801,-18.75178719702653,57.35631727397163,4.460197680581437,77.94433268649162,-16.127817731938556,60.964502826965834,0.8520121275872299,0.762090795450949
52,0.16,0.1,63.68196169199313,83.6107220772521,-19.928760385258975,59.232970986180426,2.817976863854099,78.91495359193875,-16.86400574190423,60.964502826965834,1.0864450230686913,0.7197725066358863
52,0.16,0.01,61.86048643133198,72.47983940078404,-10.619352969452066,48.279168440472716,12.206895746181374,63.77900558595473,-3.292941399300638,60.964502826965834,-0.47843864031174377,1.0544621128963836
52,0.16,0.001,59.592859038347555,70.68598509022073,-11.09312605187317,48.279168440472716,10.094313204761143,63.05067319064668,-4.677191545412818,60.964502826965834,-2.591021181731975,1.7714731357676332
52,0.16,1e-4,55.01153563567308,70.68596727320866,-15.674431637535584,48.279168440472716,1.408455489199973,60.50092602366913,-10.813302093996441,60.964502826965834,-11.276878897293145,16.68352996444749
52,0.16,0,48.279168440472716,48.279168440472716,0,48.279168440472716,0,48.279168440472716,0,48.279168440472716,0,NA
52,0.016,1,64.72908643656963,79.80693078752003,-15.0778443509504,57.35631727397163,8.99646745560139,81.38128568869149,-15.028500959118475,58.58635111659949,7.766433612973529,0.025193268011579287
52,0.016,0.1,62.12394526017978,79.80608550304395,-17.682140242864165,59.232970986180426,2.582817512649676,82.20065393025159,-20.38486543142149,58.58635111659949,3.229437382230614,0.07622257456826344
52,0.016,0.01,56.31200328627495,66.09125962091875,-9.779256334643797,56.33886868794233,1.32898821164423,69.42335330504513,-11.755496405458565,53.830047695866796,3.8378092037197646,0.5315336171799255
52,0.016,0.001,58.67284070000923,63.88097673119899,-5.20813603118976,56.33886868794233,-1.3282037766627042,68.80851755334669,-13.797852642067063,51.45189598550046,3.5587689257791695,0.45590463228127
52,0.016,1e-4,52.75412602696916,63.880954778113576,-11.126828751144416,56.33886868794233,-6.338136294489097,66.656099610456,-16.655367217002762,51.45189598550046,-1.451163592047223,1.5362517436380112
52,0.016,0,56.33886868794233,56.33886868794233,0,56.33886868794233,0,56.33886868794233,0,56.33886868794233,0,NA
52,0.0016,1,61.42652524636914,76.4900672278547,-15.063541981485557,57.35631727397163,4.300305014443104,78.5783305675829,-16.921708279168165,58.58635111659949,3.070271171815243,0.007923807657564922
52,0.0016,0.1,61.59767178279684,76.48908309904311,-14.891411316246277,59.232970986180426,4.615466808253466,79.52105063517963,-15.672612840745742,58.58635111659949,5.262086677834404,0.004645686760001026
52,0.0016,0.01,48.94707332692896,60.52149386940948,-11.574420542480524,49.765901856919164,-2.9750162327972802,64.82019075542176,-18.02930513129988,46.695592564767765,0.09529305935411969,0.9964392826081718
52,0.0016,0.001,50.07884044698214,57.94815538391469,-7.869314936932547,49.765901856919164,0.6247473739380709,64.11279452988774,-13.722145299030501,43.524723617612636,6.865925613244599,0.19322800308904858
52,0.0016,1e-4,45.03514867622823,57.948129824869795,-12.912981148641563,49.765901856919164,2.8156897546787008,61.63634073817761,-9.054749126579743,43.524723617612636,9.056867993985229,0.08192154634080782
52,0.0016,0,49.765901856919164,49.765901856919164,0,49.765901856919164,0,49.765901856919164,0,49.765901856919164,0,NA
52,2e-4,1,59.364406194642854,74.08744515632716,-14.72303896168431,57.35631727397163,1.2506441669646406,71.53787885555784,-12.930917414621568,58.58635111659949,0.02061032433677923,0.002090392438491657
52,2e-4,0.1,59.8860381155786,74.08636045344646,-14.20032233786786,59.232970986180426,2.2690778536342435,72.79043355741646,-11.288384717601794,58.58635111659949,2.9156977232151817,0.0010285190298420896
52,2e-4,0.01,42.49605670801378,56.486946807978796,-13.990890099965014,33.25594947485675,9.389997521192313,53.257985064305416,-10.612038068256354,41.14657190724629,1.499375088802772,0.856606074456443
52,2e-4,0.001,30.90843140307087,53.6506233151391,-22.74219191206823,33.25594947485675,-8.453676569425241,52.3180958025562,-27.515822897124693,37.97570296009116,-13.173430054659654,Inf
52,2e-4,1e-4,33.87502384671545,53.650595144060986,-19.775571297345536,33.25594947485675,-7.199684728691736,49.027730032948966,-22.971465286783953,37.97570296009116,-11.91943821392615,11941.585967607434
52,2e-4,0,33.25594947485675,33.25594947485675,0,33.25594947485675,0,33.25594947485675,0,33.25594947485675,0,NA
52,0,1,57.35631727397163,57.35631727397163,0,57.35631727397163,0,57.35631727397163,0,57.35631727397163,0,NA
52,0,0.1,59.232970986180426,59.232970986180426,0,59.232970986180426,0,59.232970986180426,0,59.232970986180426,0,NA
52,0,0.01,29.968267481629194,29.968267481629194,0,29.968267481629194,0,29.968267481629194,0,29.968267481629194,0,NA
52,0,0.001,28.560068167451902,28.560068167451902,0,28.560068167451902,0,28.560068167451902,0,28.560068167451902,0,NA
52,0,1e-4,23.630241847774595,23.630241847774595,0,23.630241847774595,0,23.630241847774595,0,23.630241847774595,0,NA
52,0,0,24.021484623566412,24.021484623566412,0,24.021484623566412,0,24.021484623566412,0,24.021484623566412,0,NA
53,1.6,1,67.6769121373505,87.42677150042013,-19.749859363069632,70.70544007164484,-1.4760246605520422,88.0958646730693,-18.8664492619765,68.6507582521217,0.5786571589710974,0.8920151243892476
53,1.6,0.1,66.14700832807016,85.33178451744395,-19.184776189373792,70.70544007164484,-4.7382706992278685,86.25185580406603,-20.28468643164905,68.6507582521217,-2.683588879704729,3.0271611709934305
53,1.6,0.01,70.95920625001915,77.86595801116061,-6.906751761141464,70.70544007164484,0.9342656839636021,78.92251051557177,-7.2828047599633265,68.6507582521217,2.9889475034867417,0.35042277116063
53,1.6,0.001,70.79596923794257,76.40290980397126,-5.606940566028683,70.70544007164484,1.632775060833481,79.83218980436486,-7.493974671886534,68.6507582521217,3.6874568803566206,0.26553252232401364
53,1.6,1e-4,68.67126437524662,76.33726702944115,-7.6660026541945285,70.70544007164484,-1.8642845546509221,76.2589860737583,-7.417830556764372,68.6507582521217,0.19039726487221742,1.0339494717947986
53,1.6,0,70.70544007164484,70.70544007164484,0,70.70544007164484,0,70.70544007164484,0,70.70544007164484,0,NA
53,0.16,1,65.9412407463542,84.90469424245579,-18.963453496101593,60.06020280628367,6.139875570301072,83.77006680124374,-17.569988424659,62.46612643068048,3.733951945904259,0.2777667737561555
53,0.16,0.1,63.91652257854601,82.3894715956108,-18.472949017064792,60.06020280628367,1.6353815195946666,81.25597065398887,-19.560386328110532,62.46612643068048,-0.7705421048021464,1.4370453293212264
53,0.16,0.01,64.57413463426653,73.42606702144825,-8.85193238718172,60.06020280628367,4.50800326218075,71.26324281984122,-6.695036751376804,62.46612643068048,2.1020796377839375,0.5059754325482355
53,0.16,0.001,62.65066143613117,71.66954442056748,-9.018882984436303,60.06020280628367,1.322221915931621,72.50348696054778,-11.121062238332485,62.46612643068048,-1.0837017084651919,1.609438150166265
53,0.16,1e-4,60.24709805211598,71.59073429217932,-11.34363624006334,60.06020280628367,-4.579565941294341,67.63183049322805,-12.151193628238723,62.46612643068048,-6.985489565691154,13.741165803619857
53,0.16,0,60.06020280628367,60.06020280628367,0,60.06020280628367,0,60.06020280628367,0,60.06020280628367,0,NA
53,0.016,1,66.24713320550279,82.33515288355187,-16.08801967804908,59.364006982715246,6.914301823347394,82.79208367519789,-16.513774869135247,59.37381051995987,6.904498286102772,0.026984722357192275
53,0.016,0.1,61.728161216728225,79.39178596975886,-17.663624753030632,57.65351097121555,4.1964153768452235,80.12649315152373,-18.276566803462956,57.82765256459956,4.022273783461216,0.13589752913919528
53,0.016,0.01,54.58363319035283,68.9026197356585,-14.318986545305677,57.65351097121555,-6.993538938257373,69.53162363969415,-18.871651606735966,56.28149460923925,-5.621522576281073,8.562180053461079
53,0.016,0.001,55.74585749549632,66.84709971509601,-11.10124221959969,57.65351097121555,-4.505474134779284,70.84660239741571,-17.69856556097944,56.28149460923925,-3.133457772802984,3.277805442298721
53,0.016,1e-4,55.63932868831996,66.7548744305231,-11.115545742203146,57.65351097121555,-2.40795028916898,65.68138971131279,-10.435829029266216,56.28149460923925,-1.03593392719268,1.4989972046998759
53,0.016,0,57.65351097121555,57.65351097121555,0,57.65351097121555,0,57.65351097121555,0,57.65351097121555,0,NA
53,0.0016,1,59.97006036570798,79.85669072646999,-19.886630360762013,59.364006982715246,0.5415855776294052,78.845522670519,-18.939930110174352,59.37381051995987,0.5317820403847833,0.027452648035021576
53,0.0016,0.1,59.2832549815663,76.50035542058427,-17.21710043901797,53.06929262785514,6.993190784460786,75.5685905168294,-15.506107104513475,54.73533665387895,5.3271467584369745,0.02593853862677644
53,0.0016,0.01,42.775873987321845,64.53950922236172,-21.76363523503987,47.941527304419985,-6.916207061801394,62.54383361620647,-21.51851337358788,50.86994176547819,-9.844621522859597,52.6924124377221
53,0.0016,0.001,45.92701738323515,62.19558995608227,-16.26857257284712,47.941527304419985,2.4072370949662627,64.1603970509598,-13.811632651573554,50.09686278779803,0.25190161158821667,0.9649432042218262
53,0.0016,1e-4,47.34144901183559,62.09042502497674,-14.748976013141146,47.941527304419985,2.6413745565024342,57.810565228926656,-7.227663368004237,50.09686278779803,0.4860390731243882,0.8703539322539571
53,0.0016,0,47.941527304419985,47.941527304419985,0,47.941527304419985,0,47.941527304419985,0,47.941527304419985,0,NA
53,2e-4,1,58.83374677960174,77.79706990132604,-18.9633231217243,59.364006982715246,-1.0890278744831505,78.46651330061012,-20.191534192378022,59.37381051995987,-1.0988314117277724,3.0860580987861455
53,2e-4,0.1,55.42266863631481,74.09755473366597,-18.674886097351163,53.06929262785514,1.7101109183349408,75.13087073912077,-20.351467192930684,53.189178698518646,1.5902248476714362,0.7776529875701569
53,2e-4,0.01,39.14191165110298,60.91373133831646,-21.77181968721348,47.00883354756337,-20.437918007623928,61.872758751097855,-35.30184321115841,45.458388921717116,-18.887473381777674,811102.447496357
53,2e-4,0.001,42.353817352735874,58.330150114424676,-15.976332761688802,47.00883354756337,-15.617263679617611,63.51828497605777,-32.12671510811201,45.458388921717116,-14.066819053771358,2782.5528331594255
53,2e-4,1e-4,43.965179839993944,58.214232239041785,-14.24905239904784,47.00883354756337,-8.936366468810611,57.05468783993,-18.98222076117724,45.458388921717116,-7.385921842964358,30.24138656958282
53,2e-4,0,47.00883354756337,47.00883354756337,0,47.00883354756337,0,47.00883354756337,0,47.00883354756337,0,NA
53,0,1,59.364006982715246,59.364006982715246,0,59.364006982715246,0,59.364006982715246,0,59.364006982715246,0,NA
53,0,0.1,53.06929262785514,53.06929262785514,0,53.06929262785514,0,53.06929262785514,0,53.06929262785514,0,NA
53,0,0.01,28.049816976336846,28.049816976336846,0,28.049816976336846,0,28.049816976336846,0,28.049816976336846,0,NA
53,0,0.001,31.15510099841417,31.15510099841417,0,31.15510099841417,0,31.15510099841417,0,31.15510099841417,0,NA
53,0,1e-4,18.95760173798683,18.95760173798683,0,18.95760173798683,0,18.95760173798683,0,18.95760173798683,0,NA
53,0,0,22.222971374801066,22.222971374801066,0,22.222971374801066,0,22.222971374801066,0,22.222971374801066,0,NA
54,1.6,1,71.06518704174124,86.74544565616975,-15.68025861442851,73.86902075463567,1.6566717461751495,88.41051287420912,-12.884820373398298,69.83791926202393,5.687773238786889,0.26985010176071733
54,1.6,0.1,65.10255352262035,77.78713056698902,-12.684577044368666,73.86902075463567,-12.950458438502324,80.57913514831363,-19.66057283218028,69.83791926202393,-8.919356945890584,8.24662766087743
54,1.6,0.01,66.89032285961977,76.61878626256451,-9.72846340294474,73.86902075463567,-1.9560661202199867,78.92583399981108,-7.012879365395392,69.83791926202393,2.0750353723917527,0.653997166446115
54,1.6,0.001,69.3005506096597,76.61826363728072,-7.317713027621025,73.86902075463567,-2.1826277794888114,79.69348785111055,-8.007094875963688,69.83791926202393,1.848473713122928,0.6902618578238852
54,1.6,1e-4,68.16664062222799,76.61826343038953,-8.451622808161545,73.86902075463567,-3.3126430814625536,78.11911606255339,-7.5627383893802715,69.83791926202393,0.7184584111491858,0.9015790247273001
54,1.6,0,73.86902075463567,73.86902075463567,0,73.86902075463567,0,73.86902075463567,0,73.86902075463567,0,NA
54,0.16,1,68.68987138401921,82.29660769009355,-13.606736306074339,55.64847755237927,11.520461398262135,78.99306960459313,-11.824130653951727,60.38047590507823,6.7884630455631765,0.19764247033581703
54,0.16,0.1,61.57162357888819,70.33147009696556,-8.759846518077367,52.63537926975084,6.775363974714779,64.79803189477728,-5.38728865031166,60.38047590507823,-0.9697326606126069,1.1689337334713754
54,0.16,0.01,62.01997521873796,68.77097571611152,-6.7510004973735604,52.63537926975084,10.31550272789859,61.80128305056394,1.1495989470854937,60.38047590507823,2.5704060925712042,0.5176299139950729
54,0.16,0.001,60.465919047055344,68.77027767374886,-8.30435862669352,52.63537926975084,4.442822411968258,63.192720898242925,-6.114519216523824,60.38047590507823,-3.3022742233591273,2.023711591074523
54,0.16,1e-4,59.5474651430759,68.77027739741548,-9.222812254339587,52.63537926975084,3.839559110281556,60.33903822706472,-3.864099847032321,60.38047590507823,-3.9055375250458297,2.337912360635917
54,0.16,0,52.63537926975084,52.63537926975084,0,52.63537926975084,0,52.63537926975084,0,52.63537926975084,0,NA
54,0.016,1,70.1413202990069,78.1443943147793,-8.003074015772398,55.64847755237927,15.662623595531095,78.99326845677174,-7.682167308861381,55.651754226605384,15.65934692130498,0.007545677680167466
54,0.016,0.1,60.4713201408037,63.372912972275095,-2.9015928314713975,52.63582762454826,7.228648305552021,64.79836511757175,-4.933889187471465,51.71115282787801,8.153323102222274,0.10520209805193033
54,0.016,0.01,59.370602460130016,61.44641497319591,-2.075812513065891,52.63582762454826,2.936598794534085,61.80164464066507,-6.22921822158272,50.923032548132525,4.649393870949822,0.3025655610562222
54,0.016,0.001,53.48374711098094,61.44555320962186,-7.9618060986409205,52.63582762454826,2.185048369956718,63.193069316955274,-8.372193322450293,50.923032548132525,3.8978434463724554,0.3514319622184162
54,0.016,1e-4,53.88267846426947,61.445552868476305,-7.562874404206838,52.63582762454826,3.1622538456873954,60.33941365881541,-4.5413321885797515,50.923032548132525,4.875048922103133,0.2752746018846893
54,0.016,0,52.63582762454826,52.63582762454826,0,52.63582762454826,0,52.63582762454826,0,52.63582762454826,0,NA
54,0.0016,1,60.17640403799051,74.80348303441988,-14.627078996429375,55.64847755237927,4.364598778688517,76.62192891492562,-16.608852583857832,55.651754226605384,4.361322104462403,0.010164135812202926
54,0.0016,0.1,57.48663927372004,57.773990207101825,-0.28735093338178785,47.28913508508316,9.563305293689169,60.82463752636821,-3.972197147595878,44.61807031016873,12.234370068603596,0.021357402424068594
54,0.0016,0.01,52.997467023141596,55.553002135799844,-2.555535112658248,47.28913508508316,6.249261536536601,57.48963302140483,-3.951236399785067,43.04182975067778,10.496566870941983,0.07319725423643976
54,0.0016,0.001,45.20626216756854,55.55200864054621,-10.345746472977673,47.28913508508316,0.074098733024627,59.038128318014884,-11.674894499907097,43.04182975067778,4.321404067430009,0.2617810638224611
54,0.0016,1e-4,44.23283304451652,55.55200824725215,-11.319175202735629,47.28913508508316,-2.935723079876418,55.86233846745986,-11.508926462253115,43.04182975067778,1.3115822545289646,0.6678777173814369
54,0.0016,0,47.28913508508316,47.28913508508316,0,47.28913508508316,0,47.28913508508316,0,47.28913508508316,0,NA
54,2e-4,1,57.609648547661976,72.61313154503853,-15.003482997376551,55.64847755237927,2.8615039135383284,71.61348242605781,-13.103500960140217,55.651754226605384,2.858227239312214,0.0018033515532785694
54,2e-4,0.1,42.39184083080808,54.10325255844774,-11.711411727639664,35.99652050847469,6.397149313562139,52.43182761843477,-10.03815779639794,39.88934863169588,2.5043211903409457,0.6503331163617032
54,2e-4,0.01,29.204984175958298,51.68919238370702,-22.48420820774872,35.99652050847469,-14.236874517930474,48.38234194252884,-26.622695951984625,38.313108072204926,-16.55346208166071,Inf
54,2e-4,0.001,34.79649913727298,51.68811252319062,-16.891613385917637,35.99652050847469,-7.231297329463299,50.262582138156084,-21.497358959144695,38.313108072204926,-9.547884893193537,Inf
54,2e-4,1e-4,32.38025538770996,51.688112095707226,-19.307856707997267,35.99652050847469,-10.317866456170563,46.40642077754311,-20.727766725238986,38.313108072204926,-12.6344540199008,Inf
54,2e-4,0,35.99652050847469,35.99652050847469,0,35.99652050847469,0,35.99652050847469,0,35.99652050847469,0,NA
54,0,1,55.64847755237927,55.64847755237927,0,55.64847755237927,0,55.64847755237927,0,55.64847755237927,0,NA
54,0,0.1,25.678771280139976,25.678771280139976,0,25.678771280139976,0,25.678771280139976,0,25.678771280139976,0,NA
