block_id,conc1,conc2,response,response_origin
7,1.6,0.01,67.43653967720311,67.43589743589743
7,1.6,0.001,64.56405785496568,64.56410256410257
7,1.6,1e-4,64.81877960210599,64.82051282051282
7,1.6,0,65.79487392673147,65.7948717948718
7,0.16,1,87.74295944325581,87.74358974358974
7,0.16,0.1,62.820171851932955,62.82051282051282
7,0.16,0.01,56.35781778661171,56.35897435897435
7,0.16,0.001,53.02744416754894,53.02564102564102
7,0.16,1e-4,52.82018168847643,52.820512820512825
7,0.16,0,52.61377910197236,52.61538461538461
7,0.016,1,86.00019719343874,86
7,0.016,0.1,59.692570867954096,59.69230769230769
7,0.016,0.01,50.101578275863695,50.1025641025641
7,0.016,0.001,45.330444412661656,45.333333333333336
7,0.016,1e-4,48.97371849265641,48.97435897435898
7,0.016,0,53.333903840969256,53.333333333333336
7,0.0016,1,82.46147873826241,82.46153846153845
7,0.0016,0.1,57.948619769973945,57.94871794871795
7,0.0016,0.01,40.56466338483119,40.56410256410257
7,0.0016,0.001,42.35778790033578,42.35897435897436
7,0.0016,1e-4,40.616481392428895,40.61538461538462
7,0.0016,0,44.87178952776659,44.87179487179487
7,2e-4,1,80.61609192605201,80.61538461538461
7,2e-4,0.1,52.308726415427046,52.30769230769231
7,2e-4,0.01,14.256633736825178,14.256410256410263
7,2e-4,0.001,0.5632238564897032,0.5641025641025692
7,2e-4,1e-4,8.001162964555967,8
7,2e-4,0,4.767230604285974,4.769230769230759
7,0,1,78.71740392720871,78.71794871794872
7,0,0.1,50.358718688265206,50.358974358974365
7,0,0.01,1.1280390071683593,1.1282051282051242
7,0,0.001,1.2830717459600545,1.2820512820512704
7,0,1e-4,-4.615248393491525,-4.615384615384627
7,0,0,-8.512413345217102,-8.512820512820525
8,1.6,1,93.35018415229358,93.3502538071066
8,1.6,0.1,80.81193507677513,80.81218274111674
8,1.6,0.01,68.37633006857313,68.3756345177665
8,1.6,0.001,62.336171609067875,62.33502538071066
8,1.6,1e-4,61.62196238601861,61.6243654822335
8,1.6,0,62.89397375478367,62.89340101522843
8,0.16,1,70.30494325232556,70.30456852791878
8,0.16,0.1,62.74069148354749,62.74111675126904
8,0.16,0.01,54.061864718391334,54.06091370558376
8,0.16,0.001,53.60367167652386,53.60406091370558
8,0.16,1e-4,46.54793901959201,46.54822335025381
8,0.16,0,50.508471622976046,50.50761421319797
8,0.016,1,66.19461302831435,66.19289340101523
8,0.016,0.1,57.665244674190276,57.66497461928934
8,0.016,0.01,42.58841030329986,42.588832487309645
8,0.016,0.001,44.668861648126466,44.67005076142132
8,0.016,1e-4,40.25347607362011,40.253807106598984
8,0.016,0,41.57266423158719,41.5736040609137
8,0.0016,1,62.03019792020876,62.03045685279187
8,0.0016,0.1,51.26942991216314,51.26903553299492
8,0.0016,0.01,42.13112783833945,42.131979695431475
8,0.0016,0.001,28.022953735409015,28.02030456852792
8,0.0016,1e-4,33.55345550406145,33.55329949238579
8,0.0016,0,34.11280533417101,34.11167512690355
